Canonical,RowKey,INF_Label,INF_Value,STA_Label,Sector_Neta
TOTALIZADOR,2022-12-04 17:15:00+00:00,LS Centro,1.9149147,13210 Centro,22132100
TOTALIZADOR,2022-12-04 17:30:00+00:00,LS Centro,1.9876447,13210 Centro,22132100
TOTALIZADOR,2022-12-04 17:45:00+00:00,LS Centro,1.8962741,13210 Centro,22132100
TOTALIZADOR,2022-12-04 18:00:00+00:00,LS Centro,1.9586446,13210 Centro,22132100
TOTALIZADOR,2022-12-04 18:15:00+00:00,LS Centro,2.0212417,13210 Centro,22132100
TOTALIZADOR,2022-12-04 18:30:00+00:00,LS Centro,2.0763805,13210 Centro,22132100
TOTALIZADOR,2022-12-04 18:45:00+00:00,LS Centro,2.1021206,13210 Centro,22132100
TOTALIZADOR,2022-12-04 19:00:00+00:00,LS Centro,2.1235063,13210 Centro,22132100
TOTALIZADOR,2022-12-04 19:15:00+00:00,LS Centro,2.1356118,13210 Centro,22132100
TOTALIZADOR,2022-12-04 19:30:00+00:00,LS Centro,2.105814,13210 Centro,22132100
TOTALIZADOR,2022-12-04 19:45:00+00:00,LS Centro,2.2347665,13210 Centro,22132100
TOTALIZADOR,2022-12-04 20:00:00+00:00,LS Centro,2.1143854,13210 Centro,22132100
TOTALIZADOR,2022-12-04 20:15:00+00:00,LS Centro,1.9448925,13210 Centro,22132100
TOTALIZADOR,2022-12-04 20:30:00+00:00,LS Centro,1.9696444,13210 Centro,22132100
TOTALIZADOR,2022-12-04 20:45:00+00:00,LS Centro,1.9392421,13210 Centro,22132100
TOTALIZADOR,2022-12-04 21:00:00+00:00,LS Centro,2.0287948,13210 Centro,22132100
TOTALIZADOR,2022-12-04 21:15:00+00:00,LS Centro,2.0919032,13210 Centro,22132100
TOTALIZADOR,2022-12-04 21:30:00+00:00,LS Centro,2.0433388,13210 Centro,22132100
TOTALIZADOR,2022-12-04 21:45:00+00:00,LS Centro,1.8425907,13210 Centro,22132100
TOTALIZADOR,2022-12-04 22:00:00+00:00,LS Centro,1.9614576,13210 Centro,22132100
TOTALIZADOR,2022-12-04 22:15:00+00:00,LS Centro,2.103609,13210 Centro,22132100
TOTALIZADOR,2022-12-04 22:30:00+00:00,LS Centro,2.0019047,13210 Centro,22132100
TOTALIZADOR,2022-12-04 22:45:00+00:00,LS Centro,1.8515869,13210 Centro,22132100
TOTALIZADOR,2022-12-04 23:00:00+00:00,LS Centro,1.8820616,13210 Centro,22132100
TOTALIZADOR,2022-12-04 23:15:00+00:00,LS Centro,1.7417829,13210 Centro,22132100
TOTALIZADOR,2022-12-04 23:30:00+00:00,LS Centro,1.4907633,13210 Centro,22132100
TOTALIZADOR,2022-12-04 23:45:00+00:00,LS Centro,1.5294266,13210 Centro,22132100
TOTALIZADOR,2022-12-05 00:00:00+00:00,LS Centro,1.3537909,13210 Centro,22132100
TOTALIZADOR,2022-12-05 00:15:00+00:00,LS Centro,1.5332576,13210 Centro,22132100
TOTALIZADOR,2022-12-05 00:30:00+00:00,LS Centro,1.4343214,13210 Centro,22132100
TOTALIZADOR,2022-12-05 00:45:00+00:00,LS Centro,1.304164,13210 Centro,22132100
TOTALIZADOR,2022-12-05 01:00:00+00:00,LS Centro,1.354344,13210 Centro,22132100
TOTALIZADOR,2022-12-05 01:15:00+00:00,LS Centro,1.3175434,13210 Centro,22132100
TOTALIZADOR,2022-12-05 01:30:00+00:00,LS Centro,1.3114449,13210 Centro,22132100
TOTALIZADOR,2022-12-05 01:45:00+00:00,LS Centro,1.2347149,13210 Centro,22132100
TOTALIZADOR,2022-12-05 02:00:00+00:00,LS Centro,1.1216981,13210 Centro,22132100
TOTALIZADOR,2022-12-05 02:15:00+00:00,LS Centro,1.1388862,13210 Centro,22132100
TOTALIZADOR,2022-12-05 02:30:00+00:00,LS Centro,1.1388862,13210 Centro,22132100
TOTALIZADOR,2022-12-05 02:45:00+00:00,LS Centro,1.1388862,13210 Centro,22132100
TOTALIZADOR,2022-12-05 03:00:00+00:00,LS Centro,1.1231543,13210 Centro,22132100
TOTALIZADOR,2022-12-05 03:15:00+00:00,LS Centro,1.1262738,13210 Centro,22132100
TOTALIZADOR,2022-12-05 03:30:00+00:00,LS Centro,1.1216981,13210 Centro,22132100
TOTALIZADOR,2022-12-05 03:45:00+00:00,LS Centro,1.1231543,13210 Centro,22132100
TOTALIZADOR,2022-12-05 04:00:00+00:00,LS Centro,1.1262738,13210 Centro,22132100
TOTALIZADOR,2022-12-05 04:15:00+00:00,LS Centro,1.1262738,13210 Centro,22132100
TOTALIZADOR,2022-12-05 04:30:00+00:00,LS Centro,1.1343106,13210 Centro,22132100
TOTALIZADOR,2022-12-05 04:45:00+00:00,LS Centro,1.1343106,13210 Centro,22132100
TOTALIZADOR,2022-12-05 05:00:00+00:00,LS Centro,1.2622198,13210 Centro,22132100
TOTALIZADOR,2022-12-05 05:15:00+00:00,LS Centro,1.3200775,13210 Centro,22132100
TOTALIZADOR,2022-12-05 05:30:00+00:00,LS Centro,1.2748322,13210 Centro,22132100
TOTALIZADOR,2022-12-05 05:45:00+00:00,LS Centro,1.2858932,13210 Centro,22132100
TOTALIZADOR,2022-12-05 06:00:00+00:00,LS Centro,1.2748322,13210 Centro,22132100
TOTALIZADOR,2022-12-05 06:15:00+00:00,LS Centro,1.3483394,13210 Centro,22132100
TOTALIZADOR,2022-12-05 06:30:00+00:00,LS Centro,1.3572387,13210 Centro,22132100
TOTALIZADOR,2022-12-05 06:45:00+00:00,LS Centro,1.3742254,13210 Centro,22132100
TOTALIZADOR,2022-12-05 07:00:00+00:00,LS Centro,1.3811378,13210 Centro,22132100
TOTALIZADOR,2022-12-05 07:15:00+00:00,LS Centro,1.8279674,13210 Centro,22132100
TOTALIZADOR,2022-12-05 07:30:00+00:00,LS Centro,1.9213965,13210 Centro,22132100
TOTALIZADOR,2022-12-05 07:45:00+00:00,LS Centro,2.0934918,13210 Centro,22132100
TOTALIZADOR,2022-12-05 08:00:00+00:00,LS Centro,2.118543,13210 Centro,22132100
TOTALIZADOR,2022-12-05 08:15:00+00:00,LS Centro,2.3111284,13210 Centro,22132100
TOTALIZADOR,2022-12-05 08:30:00+00:00,LS Centro,2.2806585,13210 Centro,22132100
TOTALIZADOR,2022-12-05 08:45:00+00:00,LS Centro,2.2372098,13210 Centro,22132100
TOTALIZADOR,2022-12-05 09:00:00+00:00,LS Centro,1.9777274,13210 Centro,22132100
TOTALIZADOR,2022-12-05 09:15:00+00:00,LS Centro,2.3130453,13210 Centro,22132100
TOTALIZADOR,2022-12-05 09:30:00+00:00,LS Centro,2.1970153,13210 Centro,22132100
TOTALIZADOR,2022-12-05 09:45:00+00:00,LS Centro,2.2244089,13210 Centro,22132100
TOTALIZADOR,2022-12-05 10:00:00+00:00,LS Centro,2.2501674,13210 Centro,22132100
TOTALIZADOR,2022-12-05 10:15:00+00:00,LS Centro,2.1167428,13210 Centro,22132100
TOTALIZADOR,2022-12-05 10:30:00+00:00,LS Centro,2.2291005,13210 Centro,22132100
TOTALIZADOR,2022-12-05 10:45:00+00:00,LS Centro,1.8948361,13210 Centro,22132100
TOTALIZADOR,2022-12-05 11:00:00+00:00,LS Centro,1.9731077,13210 Centro,22132100
TOTALIZADOR,2022-12-05 11:15:00+00:00,LS Centro,1.7494056,13210 Centro,22132100
TOTALIZADOR,2022-12-05 11:30:00+00:00,LS Centro,1.6746123,13210 Centro,22132100
TOTALIZADOR,2022-12-05 11:45:00+00:00,LS Centro,2.1421788,13210 Centro,22132100
TOTALIZADOR,2022-12-05 12:00:00+00:00,LS Centro,1.8111345,13210 Centro,22132100
TOTALIZADOR,2022-12-05 12:15:00+00:00,LS Centro,1.9969196,13210 Centro,22132100
TOTALIZADOR,2022-12-05 12:30:00+00:00,LS Centro,1.6602365,13210 Centro,22132100
TOTALIZADOR,2022-12-05 12:45:00+00:00,LS Centro,1.7338421,13210 Centro,22132100
TOTALIZADOR,2022-12-05 13:00:00+00:00,LS Centro,1.7190956,13210 Centro,22132100
TOTALIZADOR,2022-12-05 13:15:00+00:00,LS Centro,1.7192831,13210 Centro,22132100
TOTALIZADOR,2022-12-05 13:30:00+00:00,LS Centro,1.9824076,13210 Centro,22132100
TOTALIZADOR,2022-12-05 13:45:00+00:00,LS Centro,2.1563067,13210 Centro,22132100
TOTALIZADOR,2022-12-05 14:00:00+00:00,LS Centro,2.1867342,13210 Centro,22132100
TOTALIZADOR,2022-12-05 14:15:00+00:00,LS Centro,2.130127,13210 Centro,22132100
TOTALIZADOR,2022-12-05 14:30:00+00:00,LS Centro,2.037608,13210 Centro,22132100
TOTALIZADOR,2022-12-05 14:45:00+00:00,LS Centro,2.1522403,13210 Centro,22132100
TOTALIZADOR,2022-12-05 15:00:00+00:00,LS Centro,2.0275471,13210 Centro,22132100
TOTALIZADOR,2022-12-05 15:15:00+00:00,LS Centro,2.149187,13210 Centro,22132100
TOTALIZADOR,2022-12-05 15:30:00+00:00,LS Centro,2.1466146,13210 Centro,22132100
TOTALIZADOR,2022-12-05 15:45:00+00:00,LS Centro,1.8469889,13210 Centro,22132100
TOTALIZADOR,2022-12-05 16:00:00+00:00,LS Centro,2.0836983,13210 Centro,22132100
TOTALIZADOR,2022-12-05 16:15:00+00:00,LS Centro,1.884226,13210 Centro,22132100
TOTALIZADOR,2022-12-05 16:30:00+00:00,LS Centro,1.8627328,13210 Centro,22132100
TOTALIZADOR,2022-12-05 16:45:00+00:00,LS Centro,1.7543215,13210 Centro,22132100
TOTALIZADOR,2022-12-05 17:00:00+00:00,LS Centro,1.6924376,13210 Centro,22132100
TOTALIZADOR,2022-12-05 17:15:00+00:00,LS Centro,1.7293683,13210 Centro,22132100
TOTALIZADOR,2022-12-05 17:30:00+00:00,LS Centro,1.8236719,13210 Centro,22132100
TOTALIZADOR,2022-12-05 17:45:00+00:00,LS Centro,1.8026102,13210 Centro,22132100
TOTALIZADOR,2022-12-05 18:00:00+00:00,LS Centro,1.7100668,13210 Centro,22132100
TOTALIZADOR,2022-12-05 18:15:00+00:00,LS Centro,1.8115337,13210 Centro,22132100
TOTALIZADOR,2022-12-05 18:30:00+00:00,LS Centro,1.8085215,13210 Centro,22132100
TOTALIZADOR,2022-12-05 18:45:00+00:00,LS Centro,1.8530734,13210 Centro,22132100
TOTALIZADOR,2022-12-05 19:00:00+00:00,LS Centro,1.8912294,13210 Centro,22132100
TOTALIZADOR,2022-12-05 19:15:00+00:00,LS Centro,2.0213525,13210 Centro,22132100
TOTALIZADOR,2022-12-05 19:30:00+00:00,LS Centro,2.0915046,13210 Centro,22132100
TOTALIZADOR,2022-12-05 19:45:00+00:00,LS Centro,1.9539249,13210 Centro,22132100
TOTALIZADOR,2022-12-05 20:00:00+00:00,LS Centro,1.9559244,13210 Centro,22132100
TOTALIZADOR,2022-12-05 20:15:00+00:00,LS Centro,2.0569482,13210 Centro,22132100
TOTALIZADOR,2022-12-05 20:30:00+00:00,LS Centro,2.0658598,13210 Centro,22132100
TOTALIZADOR,2022-12-05 20:45:00+00:00,LS Centro,2.2861233,13210 Centro,22132100
TOTALIZADOR,2022-12-05 21:00:00+00:00,LS Centro,1.954829,13210 Centro,22132100
TOTALIZADOR,2022-12-05 21:15:00+00:00,LS Centro,2.268216,13210 Centro,22132100
TOTALIZADOR,2022-12-05 21:30:00+00:00,LS Centro,2.3948612,13210 Centro,22132100
TOTALIZADOR,2022-12-05 21:45:00+00:00,LS Centro,2.075214,13210 Centro,22132100
TOTALIZADOR,2022-12-05 22:00:00+00:00,LS Centro,2.018285,13210 Centro,22132100
TOTALIZADOR,2022-12-05 22:15:00+00:00,LS Centro,2.0211077,13210 Centro,22132100
TOTALIZADOR,2022-12-05 22:30:00+00:00,LS Centro,1.9013506,13210 Centro,22132100
TOTALIZADOR,2022-12-05 22:45:00+00:00,LS Centro,1.7907282,13210 Centro,22132100
TOTALIZADOR,2022-12-05 23:00:00+00:00,LS Centro,1.5791413,13210 Centro,22132100
TOTALIZADOR,2022-12-05 23:15:00+00:00,LS Centro,1.6111132,13210 Centro,22132100
TOTALIZADOR,2022-12-05 23:30:00+00:00,LS Centro,1.317315,13210 Centro,22132100
TOTALIZADOR,2022-12-05 23:45:00+00:00,LS Centro,1.3487678,13210 Centro,22132100
TOTALIZADOR,2022-12-06 00:00:00+00:00,LS Centro,1.1776347,13210 Centro,22132100
TOTALIZADOR,2022-12-06 00:15:00+00:00,LS Centro,0.94597524,13210 Centro,22132100
TOTALIZADOR,2022-12-06 00:30:00+00:00,LS Centro,1.1095754,13210 Centro,22132100
TOTALIZADOR,2022-12-06 00:45:00+00:00,LS Centro,1.1235992,13210 Centro,22132100
TOTALIZADOR,2022-12-06 01:00:00+00:00,LS Centro,1.1255795,13210 Centro,22132100
TOTALIZADOR,2022-12-06 01:15:00+00:00,LS Centro,1.0710832,13210 Centro,22132100
TOTALIZADOR,2022-12-06 01:30:00+00:00,LS Centro,1.0627022,13210 Centro,22132100
TOTALIZADOR,2022-12-06 01:45:00+00:00,LS Centro,0.9527582,13210 Centro,22132100
TOTALIZADOR,2022-12-06 02:00:00+00:00,LS Centro,0.96562517,13210 Centro,22132100
TOTALIZADOR,2022-12-06 02:15:00+00:00,LS Centro,0.96250564,13210 Centro,22132100
TOTALIZADOR,2022-12-06 02:30:00+00:00,LS Centro,1.0552617,13210 Centro,22132100
TOTALIZADOR,2022-12-06 02:45:00+00:00,LS Centro,0.96250564,13210 Centro,22132100
TOTALIZADOR,2022-12-06 03:00:00+00:00,LS Centro,0.96562517,13210 Centro,22132100
TOTALIZADOR,2022-12-06 03:15:00+00:00,LS Centro,0.97795224,13210 Centro,22132100
TOTALIZADOR,2022-12-06 03:30:00+00:00,LS Centro,1.0305212,13210 Centro,22132100
TOTALIZADOR,2022-12-06 03:45:00+00:00,LS Centro,1.0552617,13210 Centro,22132100
TOTALIZADOR,2022-12-06 04:00:00+00:00,LS Centro,0.96250564,13210 Centro,22132100
TOTALIZADOR,2022-12-06 04:15:00+00:00,LS Centro,1.0228261,13210 Centro,22132100
TOTALIZADOR,2022-12-06 04:30:00+00:00,LS Centro,0.96250564,13210 Centro,22132100
TOTALIZADOR,2022-12-06 04:45:00+00:00,LS Centro,0.96562517,13210 Centro,22132100
TOTALIZADOR,2022-12-06 05:00:00+00:00,LS Centro,0.96562517,13210 Centro,22132100
TOTALIZADOR,2022-12-06 05:15:00+00:00,LS Centro,0.9777057,13210 Centro,22132100
TOTALIZADOR,2022-12-06 05:30:00+00:00,LS Centro,0.97582614,13210 Centro,22132100
TOTALIZADOR,2022-12-06 05:45:00+00:00,LS Centro,0.97582614,13210 Centro,22132100
TOTALIZADOR,2022-12-06 06:00:00+00:00,LS Centro,0.97582614,13210 Centro,22132100
TOTALIZADOR,2022-12-06 06:15:00+00:00,LS Centro,0.9796264,13210 Centro,22132100
TOTALIZADOR,2022-12-06 06:30:00+00:00,LS Centro,1.1413374,13210 Centro,22132100
TOTALIZADOR,2022-12-06 06:45:00+00:00,LS Centro,1.2772821,13210 Centro,22132100
TOTALIZADOR,2022-12-06 07:00:00+00:00,LS Centro,1.3212513,13210 Centro,22132100
TOTALIZADOR,2022-12-06 07:15:00+00:00,LS Centro,1.4416554,13210 Centro,22132100
TOTALIZADOR,2022-12-06 07:30:00+00:00,LS Centro,1.8059434,13210 Centro,22132100
TOTALIZADOR,2022-12-06 07:45:00+00:00,LS Centro,1.7506108,13210 Centro,22132100
TOTALIZADOR,2022-12-06 08:00:00+00:00,LS Centro,1.9190217,13210 Centro,22132100
TOTALIZADOR,2022-12-06 08:15:00+00:00,LS Centro,1.7620331,13210 Centro,22132100
TOTALIZADOR,2022-12-06 08:30:00+00:00,LS Centro,1.8768172,13210 Centro,22132100
TOTALIZADOR,2022-12-06 08:45:00+00:00,LS Centro,2.1149168,13210 Centro,22132100
TOTALIZADOR,2022-12-06 09:00:00+00:00,LS Centro,2.0991423,13210 Centro,22132100
TOTALIZADOR,2022-12-06 09:15:00+00:00,LS Centro,1.8341208,13210 Centro,22132100
TOTALIZADOR,2022-12-06 09:30:00+00:00,LS Centro,1.8772311,13210 Centro,22132100
TOTALIZADOR,2022-12-06 09:45:00+00:00,LS Centro,2.2081554,13210 Centro,22132100
TOTALIZADOR,2022-12-06 10:00:00+00:00,LS Centro,2.0064785,13210 Centro,22132100
TOTALIZADOR,2022-12-06 10:15:00+00:00,LS Centro,2.0117002,13210 Centro,22132100
TOTALIZADOR,2022-12-06 10:30:00+00:00,LS Centro,1.8470649,13210 Centro,22132100
TOTALIZADOR,2022-12-06 10:45:00+00:00,LS Centro,1.7817205,13210 Centro,22132100
TOTALIZADOR,2022-12-06 11:00:00+00:00,LS Centro,1.6799548,13210 Centro,22132100
TOTALIZADOR,2022-12-06 11:15:00+00:00,LS Centro,1.6309456,13210 Centro,22132100
TOTALIZADOR,2022-12-06 11:30:00+00:00,LS Centro,1.3930423,13210 Centro,22132100
TOTALIZADOR,2022-12-06 11:45:00+00:00,LS Centro,1.257579,13210 Centro,22132100
TOTALIZADOR,2022-12-06 12:00:00+00:00,LS Centro,1.4907767,13210 Centro,22132100
TOTALIZADOR,2022-12-06 12:15:00+00:00,LS Centro,1.4233849,13210 Centro,22132100
TOTALIZADOR,2022-12-06 12:30:00+00:00,LS Centro,1.7781051,13210 Centro,22132100
TOTALIZADOR,2022-12-06 12:45:00+00:00,LS Centro,1.5510607,13210 Centro,22132100
TOTALIZADOR,2022-12-06 13:00:00+00:00,LS Centro,1.7136611,13210 Centro,22132100
TOTALIZADOR,2022-12-06 13:15:00+00:00,LS Centro,1.6241149,13210 Centro,22132100
TOTALIZADOR,2022-12-06 13:30:00+00:00,LS Centro,1.5144123,13210 Centro,22132100
TOTALIZADOR,2022-12-06 13:45:00+00:00,LS Centro,1.531028,13210 Centro,22132100
TOTALIZADOR,2022-12-06 14:00:00+00:00,LS Centro,1.6188678,13210 Centro,22132100
TOTALIZADOR,2022-12-06 14:15:00+00:00,LS Centro,1.4789163,13210 Centro,22132100
TOTALIZADOR,2022-12-06 14:30:00+00:00,LS Centro,1.1812195,13210 Centro,22132100
TOTALIZADOR,2022-12-06 14:45:00+00:00,LS Centro,1.6593298,13210 Centro,22132100
TOTALIZADOR,2022-12-06 15:00:00+00:00,LS Centro,1.7532713,13210 Centro,22132100
TOTALIZADOR,2022-12-06 15:15:00+00:00,LS Centro,1.4525077,13210 Centro,22132100
TOTALIZADOR,2022-12-06 15:30:00+00:00,LS Centro,1.4820564,13210 Centro,22132100
TOTALIZADOR,2022-12-06 15:45:00+00:00,LS Centro,1.6440809,13210 Centro,22132100
TOTALIZADOR,2022-12-06 16:00:00+00:00,LS Centro,1.4302759,13210 Centro,22132100
TOTALIZADOR,2022-12-06 16:15:00+00:00,LS Centro,1.4232488,13210 Centro,22132100
TOTALIZADOR,2022-12-06 16:30:00+00:00,LS Centro,1.7831435,13210 Centro,22132100
TOTALIZADOR,2022-12-06 16:45:00+00:00,LS Centro,1.7079536,13210 Centro,22132100
TOTALIZADOR,2022-12-06 17:00:00+00:00,LS Centro,1.6792315,13210 Centro,22132100
TOTALIZADOR,2022-12-06 17:15:00+00:00,LS Centro,1.681231,13210 Centro,22132100
TOTALIZADOR,2022-12-06 17:30:00+00:00,LS Centro,1.5995039,13210 Centro,22132100
TOTALIZADOR,2022-12-06 17:45:00+00:00,LS Centro,1.5182909,13210 Centro,22132100
TOTALIZADOR,2022-12-06 18:00:00+00:00,LS Centro,1.6850486,13210 Centro,22132100
TOTALIZADOR,2022-12-06 18:15:00+00:00,LS Centro,1.7716697,13210 Centro,22132100
TOTALIZADOR,2022-12-06 18:30:00+00:00,LS Centro,1.7474575,13210 Centro,22132100
TOTALIZADOR,2022-12-06 18:45:00+00:00,LS Centro,1.6786584,13210 Centro,22132100
TOTALIZADOR,2022-12-06 19:00:00+00:00,LS Centro,1.7709097,13210 Centro,22132100
TOTALIZADOR,2022-12-06 19:15:00+00:00,LS Centro,1.8552947,13210 Centro,22132100
TOTALIZADOR,2022-12-06 19:30:00+00:00,LS Centro,1.8591895,13210 Centro,22132100
TOTALIZADOR,2022-12-06 19:45:00+00:00,LS Centro,1.8046087,13210 Centro,22132100
TOTALIZADOR,2022-12-06 20:00:00+00:00,LS Centro,2.033395,13210 Centro,22132100
TOTALIZADOR,2022-12-06 20:15:00+00:00,LS Centro,2.0551033,13210 Centro,22132100
TOTALIZADOR,2022-12-06 20:30:00+00:00,LS Centro,1.9504719,13210 Centro,22132100
TOTALIZADOR,2022-12-06 20:45:00+00:00,LS Centro,2.0252068,13210 Centro,22132100
TOTALIZADOR,2022-12-06 21:00:00+00:00,LS Centro,2.073999,13210 Centro,22132100
TOTALIZADOR,2022-12-06 21:15:00+00:00,LS Centro,1.9213243,13210 Centro,22132100
TOTALIZADOR,2022-12-06 21:30:00+00:00,LS Centro,1.9776518,13210 Centro,22132100
TOTALIZADOR,2022-12-06 21:45:00+00:00,LS Centro,1.9422255,13210 Centro,22132100
TOTALIZADOR,2022-12-06 22:00:00+00:00,LS Centro,2.0939038,13210 Centro,22132100
TOTALIZADOR,2022-12-06 22:15:00+00:00,LS Centro,1.9987631,13210 Centro,22132100
TOTALIZADOR,2022-12-06 22:30:00+00:00,LS Centro,1.6505163,13210 Centro,22132100
TOTALIZADOR,2022-12-06 22:45:00+00:00,LS Centro,1.556706,13210 Centro,22132100
TOTALIZADOR,2022-12-06 23:00:00+00:00,LS Centro,1.5995039,13210 Centro,22132100
TOTALIZADOR,2022-12-06 23:15:00+00:00,LS Centro,1.2475759,13210 Centro,22132100
TOTALIZADOR,2022-12-06 23:30:00+00:00,LS Centro,1.5176606,13210 Centro,22132100
TOTALIZADOR,2022-12-06 23:45:00+00:00,LS Centro,1.2738274,13210 Centro,22132100
TOTALIZADOR,2022-12-07 00:00:00+00:00,LS Centro,1.1153917,13210 Centro,22132100
TOTALIZADOR,2022-12-07 00:15:00+00:00,LS Centro,1.3157206,13210 Centro,22132100
TOTALIZADOR,2022-12-07 00:30:00+00:00,LS Centro,1.1384478,13210 Centro,22132100
TOTALIZADOR,2022-12-07 00:45:00+00:00,LS Centro,1.0087111,13210 Centro,22132100
TOTALIZADOR,2022-12-07 01:00:00+00:00,LS Centro,0.9953438,13210 Centro,22132100
TOTALIZADOR,2022-12-07 01:15:00+00:00,LS Centro,0.9953438,13210 Centro,22132100
TOTALIZADOR,2022-12-07 01:30:00+00:00,LS Centro,1.0981263,13210 Centro,22132100
TOTALIZADOR,2022-12-07 01:45:00+00:00,LS Centro,0.9953438,13210 Centro,22132100
TOTALIZADOR,2022-12-07 02:00:00+00:00,LS Centro,0.98950875,13210 Centro,22132100
TOTALIZADOR,2022-12-07 02:15:00+00:00,LS Centro,0.9793078,13210 Centro,22132100
TOTALIZADOR,2022-12-07 02:30:00+00:00,LS Centro,1.0350479,13210 Centro,22132100
TOTALIZADOR,2022-12-07 02:45:00+00:00,LS Centro,0.9666953,13210 Centro,22132100
TOTALIZADOR,2022-12-07 03:00:00+00:00,LS Centro,0.9793078,13210 Centro,22132100
TOTALIZADOR,2022-12-07 03:15:00+00:00,LS Centro,1.0315913,13210 Centro,22132100
TOTALIZADOR,2022-12-07 03:30:00+00:00,LS Centro,0.9666953,13210 Centro,22132100
TOTALIZADOR,2022-12-07 03:45:00+00:00,LS Centro,1.0350479,13210 Centro,22132100
TOTALIZADOR,2022-12-07 04:00:00+00:00,LS Centro,0.9666953,13210 Centro,22132100
TOTALIZADOR,2022-12-07 04:15:00+00:00,LS Centro,1.0315913,13210 Centro,22132100
TOTALIZADOR,2022-12-07 04:30:00+00:00,LS Centro,0.9666953,13210 Centro,22132100
TOTALIZADOR,2022-12-07 04:45:00+00:00,LS Centro,1.0476604,13210 Centro,22132100
TOTALIZADOR,2022-12-07 05:00:00+00:00,LS Centro,0.9953438,13210 Centro,22132100
TOTALIZADOR,2022-12-07 05:15:00+00:00,LS Centro,0.99914414,13210 Centro,22132100
TOTALIZADOR,2022-12-07 05:30:00+00:00,LS Centro,1.0738407,13210 Centro,22132100
TOTALIZADOR,2022-12-07 05:45:00+00:00,LS Centro,1.0076712,13210 Centro,22132100
TOTALIZADOR,2022-12-07 06:00:00+00:00,LS Centro,0.9953438,13210 Centro,22132100
TOTALIZADOR,2022-12-07 06:15:00+00:00,LS Centro,1.0076712,13210 Centro,22132100
TOTALIZADOR,2022-12-07 06:30:00+00:00,LS Centro,1.0127022,13210 Centro,22132100
TOTALIZADOR,2022-12-07 06:45:00+00:00,LS Centro,1.2498448,13210 Centro,22132100
TOTALIZADOR,2022-12-07 07:00:00+00:00,LS Centro,1.2632273,13210 Centro,22132100
TOTALIZADOR,2022-12-07 07:15:00+00:00,LS Centro,1.2844971,13210 Centro,22132100
TOTALIZADOR,2022-12-07 07:30:00+00:00,LS Centro,1.4948514,13210 Centro,22132100
TOTALIZADOR,2022-12-07 07:45:00+00:00,LS Centro,1.7899705,13210 Centro,22132100
TOTALIZADOR,2022-12-07 08:00:00+00:00,LS Centro,1.9730115,13210 Centro,22132100
TOTALIZADOR,2022-12-07 08:15:00+00:00,LS Centro,1.9593321,13210 Centro,22132100
TOTALIZADOR,2022-12-07 08:30:00+00:00,LS Centro,1.9921246,13210 Centro,22132100
TOTALIZADOR,2022-12-07 08:45:00+00:00,LS Centro,2.138518,13210 Centro,22132100
TOTALIZADOR,2022-12-07 09:00:00+00:00,LS Centro,2.1573102,13210 Centro,22132100
TOTALIZADOR,2022-12-07 09:15:00+00:00,LS Centro,2.0162792,13210 Centro,22132100
TOTALIZADOR,2022-12-07 09:30:00+00:00,LS Centro,2.0814636,13210 Centro,22132100
TOTALIZADOR,2022-12-07 09:45:00+00:00,LS Centro,2.1745787,13210 Centro,22132100
TOTALIZADOR,2022-12-07 10:00:00+00:00,LS Centro,2.1889567,13210 Centro,22132100
TOTALIZADOR,2022-12-07 10:15:00+00:00,LS Centro,2.1713166,13210 Centro,22132100
TOTALIZADOR,2022-12-07 10:30:00+00:00,LS Centro,2.1182468,13210 Centro,22132100
TOTALIZADOR,2022-12-07 10:45:00+00:00,LS Centro,2.1397872,13210 Centro,22132100
TOTALIZADOR,2022-12-07 11:00:00+00:00,LS Centro,1.8481966,13210 Centro,22132100
TOTALIZADOR,2022-12-07 11:15:00+00:00,LS Centro,1.7203766,13210 Centro,22132100
TOTALIZADOR,2022-12-07 11:30:00+00:00,LS Centro,1.8882605,13210 Centro,22132100
TOTALIZADOR,2022-12-07 11:45:00+00:00,LS Centro,1.7316478,13210 Centro,22132100
TOTALIZADOR,2022-12-07 12:00:00+00:00,LS Centro,1.7741896,13210 Centro,22132100
TOTALIZADOR,2022-12-07 12:15:00+00:00,LS Centro,1.7791938,13210 Centro,22132100
TOTALIZADOR,2022-12-07 12:30:00+00:00,LS Centro,1.9674324,13210 Centro,22132100
TOTALIZADOR,2022-12-07 12:45:00+00:00,LS Centro,2.0547268,13210 Centro,22132100
TOTALIZADOR,2022-12-07 13:00:00+00:00,LS Centro,1.9062312,13210 Centro,22132100
TOTALIZADOR,2022-12-07 13:15:00+00:00,LS Centro,1.8314774,13210 Centro,22132100
TOTALIZADOR,2022-12-07 13:30:00+00:00,LS Centro,2.0999327,13210 Centro,22132100
TOTALIZADOR,2022-12-07 13:45:00+00:00,LS Centro,2.0586255,13210 Centro,22132100
TOTALIZADOR,2022-12-07 14:00:00+00:00,LS Centro,1.9320524,13210 Centro,22132100
TOTALIZADOR,2022-12-07 14:15:00+00:00,LS Centro,2.005891,13210 Centro,22132100
TOTALIZADOR,2022-12-07 14:30:00+00:00,LS Centro,2.04764,13210 Centro,22132100
TOTALIZADOR,2022-12-07 14:45:00+00:00,LS Centro,2.0848124,13210 Centro,22132100
